,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
59,False,/oKL8y3MoXtsEMVo2MlPiUaAHWJz.jpg,"[12, 35, 28]",604563,fr,OSS 117 : Alerte rouge en Afrique noire,The third entry in secret agent OSS 117's parodic spy adventures.,43.21,/6J0F1q9cJstqHbtaoS9nTQ4oCbx.jpg,2021-08-04,OSS 117: From Africa with Love,False,5.8,275
60,False,/b4nAeXp346irIDZhYvqlaaoQTNL.jpg,"[28, 53]",216282,en,Into the Storm,"As a new day begins in the town of Silverton, its residents have little reason to believe it will be anything other than ordinary. Mother Nature, however has other plans. In the span of just a few hours, an unprecedented onslaught of powerful tornadoes ravages Silverton. Storm trackers predict that the worst is still to come, as terrified residents seek shelter, and professional storm-chasers run toward the danger, hoping to study the phenomenon close up and get a once-in-a-lifetime shot.",37.62,/kX4tEjFnXLKaa7hP8H9SuRsXxEt.jpg,2014-08-06,Into the Storm,False,6.0,1656
61,False,/kfofK4GzJsJZhCShqZY438c8Y4Y.jpg,"[35, 12, 10751]",116149,en,Paddington,"A young Peruvian bear travels to London in search of a new home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family.",30.842,/y7lFcSKhFrcelocr2VFflJnVzIH.jpg,2014-11-24,Paddington,False,7.1,2745
62,False,/sXGLAdDh4uHsukYyXoAypxrghJI.jpg,"[99, 53]",680058,en,The Rescue,Follows the rescue of a Thai soccer team trapped in a cave for 16 days.,32.201,/r8JUNYiZiTujWNYFhZJpn52i2NG.jpg,2021-10-08,The Rescue,False,7.9,7
63,False,/kXB7UhPxNP7AwfArqPqcCr7bw5L.jpg,"[27, 9648]",516329,en,Antlers,"A young teacher discovers that her troubled student's father and younger brother harbor a deadly supernatural secret. Taking the boy into her care, the teacher must fight for their survival against horrors beyond imagination.",37.413,/klsDRXM68wV7vZTTaAOuu62VNA1.jpg,2021-10-28,Antlers,False,6.2,72
64,False,/kkdzzI0i2srJyDtDGAt3X1EzylK.jpg,"[12, 16, 35, 10751]",258509,en,Alvin and the Chipmunks: The Road Chip,"Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal.",31.661,/16OcuuW5z509WILR6BmscNdXgw0.jpg,2015-12-17,Alvin and the Chipmunks: The Road Chip,False,6.1,1305
65,False,/rcEDPOOOUTLFxLLQJggfLffbofe.jpg,"[16, 28, 12, 9648]",810693,ja,劇場版 呪術廻戦 0,"Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a curse and won't leave him alone. Since Rika is no ordinary curse, his plight is noticed by Satoru Gojo, a teacher at Jujutsu High, a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enroll, but can he learn enough in time to confront the curse that haunts him?",36.435,/eiSlgyx7G61Ey69K9MmCw9OaHMA.jpg,2021-12-24,Jujutsu Kaisen 0: The Movie,False,0.0,0
66,False,/8i1mcfbhpvEsSbcvLD6FTouSHQm.jpg,"[18, 36]",517088,en,Being the Ricardos,Follows Lucille Ball and Desi Arnaz as they face a crisis that could end their careers and another that could end their marriage.,33.005,/oztBLWdRk5gApYmNdADXvXkLT5m.jpg,2021-12-10,Being the Ricardos,False,0.0,0
67,False,/6Egrh9rNwZc0VpPfdivaf4ElUc7.jpg,"[35, 10751]",11011,en,Ri¢hie Ri¢h,"Billionaire heir Richie Rich has it all, including Reggie Jackson as a batting coach and Claudia Schiffer as a personal trainer -- but no playmates. What's more, scoundrel Laurence Van Dough is scheming to take over the family empire. Uh-oh! Enter faithful butler Cadbury to save the day.",30.55,/qgGh5d0IHAZRlHIdFS3XWVygumR.jpg,1994-12-19,Ri¢hie Ri¢h,False,5.8,1738
68,False,/zbdBYpte1Crlfjs8jPVzplOQBpN.jpg,"[12, 35, 10751]",346648,en,Paddington 2,"Paddington, now happily settled with the Browns, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy, but it is stolen.",24.488,/gMIpsbNCWhFvpe0l6ozns88QSfJ.jpg,2017-11-09,Paddington 2,False,7.5,1567
69,False,/vQYwarUtaeyDYgwmcaTJYX1yix2.jpg,"[35, 10749, 18]",549053,en,Last Christmas,"Kate is a young woman who has a habit of making bad decisions, and her last date with disaster occurs after she accepts work as Santa's elf for a department store. However, after she meets Tom there, her life takes a new turn.",41.71,/kDEjffiKgjuGo2DRzsqfjvW0CQh.jpg,2019-11-07,Last Christmas,False,7.3,1689
70,False,/2YJOXPl4QtCskixYA58ToyCXEW0.jpg,"[28, 35, 18, 53]",787,en,Mr. & Mrs. Smith,"After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.",26.217,/wzIO3ytxeSNt1wRpXLIdkNbGoDm.jpg,2005-06-07,Mr. & Mrs. Smith,False,6.7,8181
71,False,/pc48J66dxMfnN8SRpvnPGD1EtRZ.jpg,"[27, 9648, 53]",9645,en,Ghost Ship,"After discovering a passenger ship missing since 1962 floating adrift on the Bering Sea, salvagers claim the vessel as their own. Once they begin towing the ghost ship towards harbor, a series of bizarre occurrences happen and the group becomes trapped inside the ship, which they soon learn is inhabited by a demonic creature.",24.787,/fLb2tiGqUfVKdqo3BK9r0DIg9UH.jpg,2002-10-25,Ghost Ship,False,5.9,1759
72,False,/zJ1EntFyd2vbfQxSlfLRS3ls5at.jpg,"[12, 18, 36]",806690,en,Edge of the World,"Biopic about Sir James Brooke, the British adventurer who became King of Sarawak in the 1840's and embarked on a lifelong crusade to end piracy and head-hunting - only to face charges of murder and piracy himself.",30.495,/okLrhor4L4hyiDBQKb6y650Q8hI.jpg,2021-08-27,Edge of the World,False,5.3,21
73,False,/3xTWG4j9GSUKgkcSR4GeCkd103p.jpg,"[18, 80, 9648, 53]",597208,en,Nightmare Alley,An ambitious young carny with a talent for manipulating people with a few well-chosen words hooks up with a female psychiatrist who is even more dangerous than he is.,33.566,/4Pp9AsEKtoaldv0usnSAgyTqtoN.jpg,2021-12-02,Nightmare Alley,False,7.8,6
74,False,/3pvIMjJps4uJr5NOmolY0MXvTYD.jpg,"[14, 10751, 35]",400650,en,Mary Poppins Returns,"Mary Poppins returns to the Banks family and helps them evade grave dangers by taking them on magical, musical adventures.",28.389,/uTVGku4LibMGyKgQvjBtv3OYfAX.jpg,2018-12-13,Mary Poppins Returns,False,6.5,2716
75,False,/9tPV2VnrikL8LPcKnnGODU9P9Ma.jpg,"[18, 35]",718032,en,Licorice Pizza,"The story of Alana Kane and Gary Valentine growing up, running around and going through the treacherous navigation of first love in the San Fernando Valley, 1973.",25.074,/jD98aUKHQZNAmrk0wQQ9wmNQPnP.jpg,2021-11-26,Licorice Pizza,False,7.8,8
76,False,/mfJepkInUbiZ0mFXFhDNz8ko6Zr.jpg,"[18, 9648, 53]",1124,en,The Prestige,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",24.93,/bdN3gXuIZYaJP7ftKK2sU0nPtEA.jpg,2006-10-19,The Prestige,False,8.2,12409
77,False,/oqtAlHqntNqjzDXbwu2KCkSkKxz.jpg,"[18, 35]",669659,en,Best Sellers,"A cranky, retired author reluctantly embarks on a final book tour to help out a young publisher.",31.128,/ltGLKabCfw3ncCGsQ1aQEvWFCcf.jpg,2021-09-17,Best Sellers,False,6.4,29
78,False,/7CkspL1h98JiqGWKHYdvs88FJSE.jpg,"[18, 10752]",591538,en,The Tragedy of Macbeth,"Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.",18.915,/dmSR2nPAvooMKoLmnet22Jp6jnb.jpg,2021-12-05,The Tragedy of Macbeth,False,0.0,0
79,False,/qQGHkmLWPcMGkKws78pFh14SzUo.jpg,"[18, 36, 10749]",8095,en,Cleopatra,"Determined to hold on to the throne, Cleopatra seduces the Roman emperor Julius Caesar. When Caesar is murdered, she redirects her attentions to his general, Marc Antony, who vows to take power—but Caesar’s successor has other plans.",22.957,/bj7rUGUewofA9cpHt1h36gvDFfy.jpg,1963-06-12,Cleopatra,False,7.1,488
80,False,/lbU0I0YWSgSm0GuMZbSvHmxO8gy.jpg,"[18, 27, 9648]",788929,is,Dýrið,"An Icelandic couple live with their herd of sheep on a beautiful but remote farm. When they discover a mysterious newborn on their land, they decide to keep it and raise it as their own. This unexpected development and the prospects of a new family brings them much joy before ultimately destroying them.",20.776,/gP9yviboTGWGolqUZKIB1UkF1C2.jpg,2021-08-12,Lamb,False,6.7,162
81,False,,[],670940,en,El Chapo and the Curse of the Pirate Zombies,"A sexy soap opera actress, a Hollywood movie star /wannabe journalist and a Mexican drug lord fight zombie pirates.",26.766,/2eMfBOxibBcDQBbtwrLg7rGV0wD.jpg,2021-12-31,El Chapo and the Curse of the Pirate Zombies,False,0.0,0
82,False,/rRDKHXSEp6G252FEl0KzGuc2DrO.jpg,"[35, 18]",557950,en,Mainstream,A young woman finds a path to internet stardom when she starts making videos with a charismatic stranger.,30.026,/sVYgFC6z0RZJrgUpve4XlyrVrgr.jpg,2021-05-07,Mainstream,False,5.4,30
83,False,/dTvGUMFc5WCziTzXZKZ2EfW2bEM.jpg,[18],722778,it,È stata la mano di Dio,"In 1980s Naples, young  Fabietto pursues his love for football as family tragedy strikes, shaping his uncertain but promising future as a filmmaker.",21.22,/kreVxr5moB7K52IGGV1BGAn6nq1.jpg,2021-11-24,The Hand of God,False,8.2,133
84,False,/7Cp11vte6kD5vlYMfrbD2MHvTak.jpg,"[18, 53]",400090,en,The Nightingale,"In 1825, Clare, a 21-year-old Irish convict, chases a British soldier through the rugged Tasmanian wilderness, bent on revenge for a terrible act of violence he committed against her family. She enlists the services of an Aboriginal tracker who is also marked by trauma from his own violence-filled past.",28.771,/hWA8QwSM1kJYMoTANEPoqrqBapg.jpg,2018-09-23,The Nightingale,False,7.1,337
85,False,/vYAuEi9NO23JeutE1REn6RkZUTj.jpg,"[12, 10751]",780382,en,Le loup et le lion,"After her grandfather's death, 20-year-old Alma decides to go back to her childhood home - a little island in the heart of the majestic Canadian forest. Whilst there, she rescues two helpless cubs: a wolf and a lion. They forge an inseparable bond, but their world soon collapses as the forest ranger discovers the animals and takes them away. The two cub brothers must now embark on a treacherous journey across Canada to be reunited with one another and Alma once more.",21.183,/oIBdL9Jlj9HYqwPo2UP4KRSALlK.jpg,2021-10-13,The Wolf and the Lion,False,6.3,21
86,False,/jFKM4cMVeoXKy8Vez3RcV60WgNJ.jpg,"[80, 35]",107,en,Snatch,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",23.803,/56mOJth6DJ6JhgoE2jtpilVqJO.jpg,2000-09-01,Snatch,False,7.8,6982
87,False,/wP28rWRjcD1994uSLXAg0MZmUK7.jpg,"[35, 18]",790496,ro,Babardeala cu bucluc sau porno balamuc,"Emi, a school teacher, finds her career and reputation under threat after a personal sex tape is leaked on the Internet. Forced to meet the parents demanding her dismissal, Emi refuses to surrender to their pressure.",16.588,/zUTkjET8VUwvbvSHtn0Lou7xwyZ.jpg,2021-04-16,Bad Luck Banging or Loony Porn,False,6.6,46
88,False,/adoJ67TJ9BbvYVYn8oujbj19nsl.jpg,"[28, 18, 878, 53]",6950,en,Outbreak,"A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.",16.846,/4KymNvlWR0XF0sqX2BWRd9Z3yXR.jpg,1995-03-10,Outbreak,False,6.5,1668
89,False,/2Dk9WG8R0PYlgZjo5F9iheKybpO.jpg,"[27, 9648, 53]",505058,en,Unfriended: Dark Web,"​When a 20-something finds a cache of hidden files on his new laptop, he and his friends are unwittingly thrust into the depths of the dark web. They soon discover someone has been watching their every move and will go to unimaginable lengths to protect the dark web.",21.441,/gnj2opTQWGaLtB7kZ4OuMtG2RWa.jpg,2018-07-19,Unfriended: Dark Web,False,6.3,1102
90,False,/nvrwfrahn7A7Xbe6EpmKkgLAhBL.jpg,"[12, 14]",576784,ru,Конёк-горбунок,"Romantic John the Fool and his friend Foal set out on a series of unpredictable adventures in different magical worlds. The two buddies will have to outsmart an evil tyrant king, catch the firebird, and find John’s true love.",14.165,/eF66ncsrVgVX0Js5xGezRCapTjD.jpg,2021-02-18,Upon the Magic Roads,False,6.6,19
91,False,/aSgFDRnfppKxRGZE8BWOfgzAR3k.jpg,"[28, 53]",523638,en,Prisoners of the Ghostland,"In the treacherous frontier city of Samurai Town, a ruthless bank robber is sprung from jail by wealthy warlord The Governor, whose adopted granddaughter Bernice has gone missing. The Governor offers the prisoner his freedom in exchange for retrieving the runaway. Strapped into a leather suit that will self-destruct within five days, the bandit sets off on a journey to find the young woman—and his own path to redemption.",28.099,/j5HRzcvN1QXZLvwfc3NLxX8XQJY.jpg,2021-08-31,Prisoners of the Ghostland,False,5.4,180
92,False,/76sCO4mSEcsWyOxRCvDOAhL2DnO.jpg,"[80, 9648, 53, 28]",693113,en,Midnight in the Switchgrass,"FBI Agent Karl Helter and his partner Rebecca Lombardo are very close to busting a sex-trafficking ring. When they realize their investigation has crossed the path of a brutal serial killer, they team up with a Texas Ranger to put an end to the infamous 'Truck Stop Killer'.",17.8,/1OTSuh2HNcTRfme8caU8DjgJ39K.jpg,2021-07-23,Midnight in the Switchgrass,False,6.5,180
93,False,/eN5kkbi0toepepthgk3Xxdnm2zG.jpg,[18],588367,en,The Humans,"Erik Blake has gathered three generations of his Pennsylvania family to celebrate Thanksgiving at his daughter’s apartment in lower Manhattan. As darkness falls outside and eerie things start to go bump in the night, the group’s deepest fears are laid bare.",17.812,/gQsDWmkvzzJxlrc3HCqkfQRH11.jpg,2021-11-24,The Humans,False,6.7,19
94,False,/znpokr30qWVJztgO3t98PVyFLdC.jpg,"[18, 36]",617762,en,The Electrical Life of Louis Wain,"The extraordinary true story of eccentric British artist Louis Wain, whose playful, sometimes even psychedelic pictures helped to transform the public's perception of cats forever.",17.909,/u1KQ8ZDvdmetAKlsCbglKhKn5Qp.jpg,2021-10-21,The Electrical Life of Louis Wain,False,6.9,70
95,False,/q0Jv1Hd8V80aH46eQ9dDgabSFCw.jpg,"[18, 10402, 36]",729679,sr,Toma,"Biopic about Toma Zdravkovic, the man who is remembered not only for his songs and unique way he was singing them, but also as a bohemian, both in his behavior and his soul.",13.394,/w80MOoF0ec5jLXOFpqWV77pzpxO.jpg,2021-12-20,Toma,False,0.0,0
96,False,/XyDTyCYne4WilIyZy1pspa3EKn.jpg,"[18, 878]",765245,en,Swan Song,"In the near future, Cameron Turner is diagnosed with a terminal illness. Presented with an experimental solution to shield his wife and son from grief, he grapples with altering their fate.",19.337,/4b65jVx7b0CZGkXX4nOUGvTvZ07.jpg,2021-12-17,Swan Song,False,0.0,0
97,False,/2ycdhulWPq2C69lYxKKWFgzJjog.jpg,"[10751, 35, 16]",598331,en,Rumble,"In a world where monster wrestling is a global sport and monsters are superstar athletes, teenage Winnie seeks to follow in her father’s footsteps by coaching a loveable underdog monster into a champion.",19.928,/mVKfyo2YQ1Sf0fKzZfc5t9HM6eK.jpg,2022-02-17,Rumble,False,0.0,0
98,False,/yfZgMbRieUEJr4ROvj5cqATly25.jpg,"[14, 12]",598014,ru,Последний богатырь: Посланник тьмы,"Now that Ivan is about to turn 21, he is now grown up and finally old enough to marry the beautiful Vasilisa. But when Vasilisa is kidnapped and trapped in modern Moscow, Ivan and his friends must travel to the present day to rescue her.",12.25,/ylzz41fKo0x15N1kGoXC8mEWrxT.jpg,2021-12-23,The Last Warrior 3,False,0.0,0
99,False,/fhp1Kk7OPBeRqyh19H0StpDzHCz.jpg,"[16, 18, 878]",776305,ja,竜とそばかすの姫,"Suzu is a 17-year-old high school student living in a rural town with her father. Wounded by the loss of her mother at a young age, Suzu one day discovers the massive online world ""U"" and dives into this alternate reality as her avatar, Belle. Before long, all of U's eyes are fixed on Belle, when, suddenly, a mysterious dragon-like figure appears before her.",14.634,/e143CxHsD7oVxqrxk29I5SJrjrl.jpg,2021-07-16,BELLE,False,8.0,56
100,False,/3DgGjoMjd188LN4v24Kw7iClKbT.jpg,"[35, 18, 10749]",660120,no,Verdens verste menneske,"Chronicles four years in the life of Julie, a young woman who navigates the troubled waters of her love life and struggles to find her career path, leading her to take a realistic look at who she really is.",12.761,/4dF5NT1dxw4CItns4ckXq4309bg.jpg,2021-10-13,The Worst Person in the World,False,7.2,80
101,False,/hVom0Vdf7PqtAf0HSXgwlx6Fq1L.jpg,"[18, 14]",762006,en,The Lost Girls,"Like her grandmother and her mother Jane before her, Wendy must escape Pan's hold on her and the promise he wants her to keep. As her daughter Berry comes into Pan's orbit, Wendy must fight to save her relationship with her daughter while reconciling her legacy.",19.267,/ceNnoRbBcumsbqyVrrlf8u3odn.jpg,2021-12-25,The Lost Girls,False,0.0,0
102,False,/jthr3Mbwv5wyl5HyUazMVJ8LoIq.jpg,"[35, 10751]",755437,es,Mamá o papá,"Flora and Victor are fun, modern, caring parents. That is, until they decide to get a divorce, and the perfect job opportunity turns up for them. They now have one problem: custody.",16.427,/mHIEk1nOMMCwB84MEFalys7OBGt.jpg,2021-12-17,Mamá o papá,False,0.0,0
103,False,/vV2xVmWKG8z1Yvp8YhkBYWolSGT.jpg,"[16, 35, 12, 10751]",768726,es,D'Artacán y los tres mosqueperros,"France, 17th century, under the reign of Louis XIII. Dogtanian is an impetuous and innocent peasant from Gascony, as well as a skilled swordsman, who travels to Paris with the purpose of making his dream come true: to join the Corps of Muskehounds of the Royal Guard.",14.997,/tzc6gzLENIujnRIx7rUjN1FIhn5.jpg,2021-06-25,Dogtanian and the Three Muskehounds,False,5.2,3
104,False,/esOyr2JE2mpvNpNZLqszRSnrnap.jpg,[18],758866,ja,ドライブ・マイ・カー,"Yusuke Kafuku, a stage actor and director, still unable, after two years, to cope with the loss of his beloved wife, accepts to direct Uncle Vanja at a theater festival in Hiroshima. There he meets Misaki, an introverted young woman, appointed to drive his car. In between rides, secrets from the past and heartfelt confessions will be unveiled.",17.479,/xlEnJ6O2xIlcJPvo23PWUiiSS21.jpg,2021-08-18,Drive My Car,False,7.4,71
105,False,/7beih8MLbWkx8iRtIffBMi2bHZL.jpg,[27],11298,en,The Howling,"After a bizarre and near fatal encounter with a serial killer, a newswoman is sent to a rehabilitation center whose inhabitants may not be what they seem.",17.409,/nRTonikdpMUYr3y3RXESLBhRUov.jpg,1981-01-21,The Howling,False,6.5,505
